EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_num
3736,57,2,1,3,61620,0.0,14,0,13.0,5,12,2,8,0
3737,49,7,3,2,50940,3.0,15,0,29.0,5,8,0,7,0
3738,34,2,4,2,68770,7.0,20,0,16.0,3,14,6,9,0
3739,28,2,3,1,22740,3.0,20,1,5.0,5,3,1,2,1
3740,29,28,3,5,44340,5.0,17,3,7.0,1,5,0,0,1
3741,34,7,1,1,62880,0.0,15,1,16.0,2,15,10,10,1
3742,35,7,4,4,25530,1.0,14,1,1.0,4,1,0,0,0
3743,24,3,3,2,76540,2.0,17,1,4.0,3,0,0,0,1
3744,24,10,3,2,51600,1.0,17,1,1.0,3,1,0,0,0
3745,44,5,2,2,171590,5.0,22,1,16.0,1,2,2,2,0
3746,29,10,2,1,128080,1.0,13,0,10.0,6,10,0,4,0
3747,30,1,2,3,102210,0.0,19,1,6.0,2,5,1,3,0
3748,55,20,3,2,47790,0.0,14,1,4.0,6,3,1,2,0
3749,33,7,2,2,37370,8.0,22,2,8.0,2,5,0,2,0
3750,47,8,4,2,23660,3.0,17,0,11.0,5,5,1,2,0
3751,28,1,3,2,17060,7.0,12,0,8.0,3,0,0,0,1
3752,28,8,4,1,163070,1.0,16,0,1.0,3,1,0,0,0
3753,28,9,3,2,59330,0.0,11,0,5.0,3,4,1,3,0
3754,49,5,4,1,34240,4.0,11,0,10.0,3,3,1,2,0
3755,29,8,1,1,40370,0.0,14,0,4.0,2,3,0,2,0
3756,28,5,1,2,25590,1.0,11,0,8.0,3,8,1,7,0
3757,33,15,4,1,62010,2.0,15,3,14.0,2,0,0,0,0
3758,32,7,3,3,44030,2.0,20,0,10.0,3,5,0,0,0
3759,54,10,3,4,37610,3.0,12,0,26.0,3,14,1,12,0
3760,29,5,3,2,109340,6.0,17,2,11.0,2,9,0,7,1
3761,44,26,1,1,107610,3.0,11,1,24.0,5,20,14,17,0
3762,39,6,1,2,51750,4.0,17,1,9.0,2,2,2,2,0
3763,46,4,2,3,138260,8.0,11,0,23.0,1,13,5,1,0
3764,35,23,4,2,63340,1.0,14,0,11.0,2,11,3,3,0
3765,23,2,4,2,49360,0.0,19,1,5.0,2,4,1,2,0
3766,40,2,3,2,47750,3.0,15,1,15.0,3,5,1,0,1
3767,34,2,3,2,28180,1.0,13,1,10.0,2,10,8,6,0
3768,31,29,3,2,25150,1.0,14,0,7.0,3,7,7,7,1
3769,50,6,3,1,23420,1.0,12,1,32.0,2,32,13,9,0
3770,34,25,5,1,41940,0.0,17,2,12.0,3,11,5,7,0
3771,42,1,3,1,106850,4.0,11,3,4.0,2,1,0,0,0
3772,37,2,2,1,20220,1.0,12,0,10.0,1,10,3,7,0
3773,29,1,3,1,23140,3.0,13,0,9.0,5,7,0,7,0
3774,33,1,1,1,42560,1.0,13,3,5.0,1,5,0,2,0
3775,45,3,3,3,35800,4.0,20,1,8.0,1,5,0,3,0
3776,42,1,4,2,31620,2.0,17,2,24.0,1,20,13,9,0
3777,40,10,1,1,65240,0.0,13,1,9.0,2,8,7,1,0
3778,33,9,3,2,28990,1.0,17,0,15.0,3,15,5,7,0
3779,40,5,5,1,52310,1.0,12,2,21.0,4,21,7,7,0
3780,24,10,2,1,23560,0.0,13,0,2.0,5,1,0,0,0
3781,40,7,3,1,28000,3.0,12,2,8.0,0,2,2,2,0
3782,45,4,3,3,118360,1.0,22,0,10.0,2,10,7,7,0
3783,35,10,1,1,109030,0.0,11,0,6.0,3,5,4,2,0
3784,32,22,4,1,29730,3.0,22,0,12.0,0,7,2,5,0
3785,36,9,3,4,142750,3.0,18,1,7.0,5,3,1,2,0
3786,48,12,4,1,55620,8.0,13,1,18.0,2,8,7,7,0
3787,29,23,4,2,45370,6.0,18,1,5.0,5,1,0,0,0
3788,33,9,1,1,76420,2.0,20,1,8.0,2,2,2,2,0
3789,30,1,3,3,179240,1.0,13,2,10.0,2,10,6,7,1
3790,38,9,3,1,52040,3.0,13,1,10.0,2,6,1,2,0
3791,35,7,2,1,22770,1.0,12,1,3.0,2,3,1,2,0
3792,30,14,3,5,27950,3.0,13,0,9.0,4,4,1,3,0
3793,35,2,3,1,25320,1.0,13,0,1.0,2,1,0,0,1
3794,53,19,3,2,25590,0.0,25,0,34.0,2,33,1,9,1
3795,38,2,3,3,49080,4.0,19,1,7.0,3,5,1,4,1
3796,32,10,4,5,23800,4.0,13,0,9.0,5,6,1,2,0
3797,48,2,5,1,47650,8.0,12,1,10.0,4,8,7,6,0
3798,34,3,3,2,20440,1.0,11,0,1.0,2,1,0,0,0
3799,55,11,1,1,26930,1.0,18,0,36.0,6,36,2,13,0
3800,34,2,2,2,65860,9.0,18,1,9.0,3,2,2,1,0
3801,26,4,3,1,32940,1.0,11,0,1.0,6,1,0,0,0
3802,38,14,2,1,41710,0.0,23,0,10.0,4,9,7,7,0
3803,38,2,3,1,27780,2.0,13,0,8.0,5,3,1,2,0
3804,36,1,3,1,23770,6.0,13,2,15.0,3,1,0,0,0
3805,29,10,3,1,24040,1.0,17,0,10.0,3,10,1,5,0
3806,35,12,2,2,23180,3.0,19,0,10.0,4,5,0,4,0
3807,39,2,2,1,20080,2.0,12,0,11.0,3,7,7,6,0
3808,29,5,1,1,62440,1.0,22,0,6.0,3,6,1,3,0
3809,50,4,2,1,27990,4.0,12,1,27.0,0,1,0,0,0
3810,23,7,2,3,105520,2.0,11,0,4.0,2,2,2,2,0
3811,36,21,3,2,23290,3.0,15,0,9.0,2,3,0,2,0
3812,42,8,2,5,40140,8.0,13,1,24.0,3,1,0,1,0
3813,35,4,3,2,74030,1.0,12,1,10.0,4,10,6,8,0
3814,34,25,1,1,22590,1.0,14,0,8.0,2,8,7,7,0
3815,40,1,4,2,69320,1.0,13,0,5.0,5,5,1,2,0
3816,43,1,1,1,46780,5.0,25,1,8.0,0,6,0,2,0
3817,35,6,3,3,135820,1.0,17,1,1.0,3,1,0,1,0
3818,46,12,4,1,23320,1.0,11,0,27.0,2,26,0,12,0
3820,22,17,2,3,97050,1.0,18,2,4.0,3,4,1,3,0
3821,50,3,3,2,42940,2.0,20,0,32.0,2,30,12,13,0
3822,32,3,2,3,47210,3.0,14,1,6.0,3,3,0,2,0
3823,44,10,3,3,25190,0.0,21,2,23.0,2,22,1,10,0
3824,30,4,3,1,21210,1.0,13,1,6.0,2,6,1,1,0
3825,45,29,2,2,29730,1.0,12,0,10.0,2,10,1,4,0
3826,45,2,4,2,58550,1.0,14,1,10.0,3,10,4,5,0
3827,31,7,3,2,36170,7.0,21,1,10.0,5,5,0,3,0
3828,36,18,1,2,67250,9.0,17,1,7.0,3,3,1,1,0
3829,34,28,4,5,103250,1.0,11,1,9.0,3,9,7,2,0
3830,49,1,4,3,69490,1.0,14,1,10.0,2,9,1,4,0
3831,39,6,2,3,106090,2.0,17,1,10.0,2,7,7,7,0
3832,27,2,1,4,44470,1.0,13,0,7.0,4,7,0,7,0
3833,35,2,3,2,21570,1.0,25,0,16.0,1,16,1,10,0
3834,28,23,3,3,46010,0.0,15,2,6.0,2,5,0,0,0
3835,21,3,1,1,170990,1.0,14,1,3.0,2,2,2,2,0
3836,18,3,5,1,24790,1.0,12,1,0.0,2,0,0,0,1
3837,47,25,4,2,148520,3.0,19,3,27.0,3,5,1,0,0
3838,39,2,4,1,72640,0.0,17,0,11.0,5,10,0,7,0
3839,40,22,1,1,56660,1.0,14,1,18.0,2,18,14,12,0
3840,35,29,3,2,78230,1.0,13,1,15.0,3,14,2,9,0
3841,37,29,4,1,78800,3.0,12,1,9.0,2,4,0,2,0
3842,39,2,3,2,131940,0.0,11,0,10.0,2,9,3,8,0
3843,45,28,3,2,50670,1.0,11,2,10.0,3,10,3,9,0
3844,38,2,4,3,50790,3.0,11,0,10.0,3,5,0,2,0
3845,35,2,3,3,23210,9.0,12,1,15.0,0,13,6,0,1
3846,37,22,3,2,174440,1.0,14,0,8.0,4,8,7,7,0
3847,40,8,3,2,24040,6.0,17,0,18.0,2,4,3,3,0
3848,44,2,2,1,34520,4.0,11,1,14.0,2,10,0,2,0
3849,48,10,4,3,22700,2.0,14,3,23.0,2,2,2,2,0
3850,35,9,3,2,173990,6.0,12,0,7.0,3,2,2,2,1
3851,24,15,3,2,54880,1.0,22,1,6.0,6,6,1,3,0
3852,27,10,4,3,194190,7.0,14,1,5.0,2,3,0,2,0
3853,27,7,3,1,28110,2.0,20,0,6.0,3,4,1,2,0
3854,40,16,4,1,36330,3.0,16,2,10.0,0,4,0,3,1
3855,29,20,1,2,41630,9.0,15,1,8.0,4,5,1,4,0
3856,36,23,3,3,21320,4.0,20,0,9.0,1,3,0,2,0
3857,25,5,1,4,139730,1.0,14,0,7.0,3,7,0,7,0
3858,39,10,3,2,26840,4.0,12,0,7.0,2,5,1,0,0
3859,49,4,2,2,108450,3.0,24,0,27.0,4,4,1,2,0
3860,50,2,2,3,43770,5.0,12,1,19.0,2,14,1,11,0
3861,20,18,4,2,37430,1.0,13,1,2.0,2,2,2,2,0
3862,34,10,3,3,41480,1.0,11,0,11.0,3,11,7,9,0
3863,36,1,3,2,10510,2.0,14,0,15.0,2,4,1,3,0
3864,49,6,2,2,107390,2.0,11,3,30.0,3,15,2,12,0
3865,36,8,4,4,103880,0.0,14,0,4.0,2,3,1,2,0
3866,36,2,2,2,114160,6.0,16,0,13.0,2,5,0,4,0
3867,54,24,3,1,26000,3.0,14,0,36.0,5,10,4,7,0
3868,43,2,4,1,24220,1.0,11,1,14.0,2,14,6,11,0
3869,35,17,4,1,54720,3.0,11,1,13.0,3,11,6,7,1
3870,38,19,2,2,24510,7.0,12,1,19.0,3,13,2,9,0
3871,29,1,2,2,42400,1.0,14,0,10.0,2,10,0,9,0
3872,33,7,3,5,109990,1.0,18,3,6.0,3,6,0,4,0
3873,32,5,4,5,50030,0.0,13,0,10.0,5,9,1,6,0
3874,31,28,4,2,127420,1.0,11,0,10.0,4,10,0,2,0
3875,49,2,4,1,42270,4.0,18,0,17.0,3,2,2,2,0
3876,38,29,2,1,39170,1.0,15,3,4.0,2,4,3,3,0
3877,47,1,4,3,183030,6.0,22,1,29.0,2,3,1,2,0
3878,49,21,3,2,23800,4.0,13,0,23.0,3,8,0,0,0
3879,41,24,4,4,137260,3.0,12,0,21.0,6,2,0,2,0
3880,20,1,3,1,47770,1.0,18,1,2.0,3,2,0,2,0
3881,33,18,2,2,63850,1.0,13,0,7.0,6,6,1,2,0
3882,36,2,2,3,199730,6.0,12,0,10.0,2,3,0,2,0
3883,44,9,3,3,68610,4.0,12,0,8.0,2,2,2,2,0
3884,23,6,3,3,49690,1.0,12,0,5.0,3,5,1,2,1
3885,38,11,2,1,198450,7.0,11,1,7.0,3,0,0,0,0
3886,53,24,3,4,133200,3.0,11,0,11.0,2,4,1,2,0
3887,48,10,2,1,63470,2.0,12,1,19.0,3,9,7,7,1
3888,32,1,3,2,27430,1.0,19,1,1.0,2,1,0,0,1
3889,26,18,2,1,108800,1.0,23,1,7.0,5,7,5,7,0
3890,55,23,1,5,23420,5.0,11,2,8.0,2,4,1,2,0
3891,34,28,3,2,176500,1.0,19,1,15.0,6,15,4,13,0
3892,60,17,4,1,40250,3.0,13,1,19.0,5,1,0,0,0
3893,33,3,3,3,97250,1.0,11,0,14.0,0,14,2,13,0
3894,37,13,3,1,119040,1.0,12,1,6.0,4,6,1,3,0
3895,34,7,2,1,21770,1.0,13,0,10.0,5,10,8,7,0
3896,23,12,2,2,75250,1.0,14,2,3.0,2,3,0,2,1
3897,44,1,3,1,48340,1.0,14,0,9.0,1,8,6,7,0
3898,35,13,3,3,20420,0.0,16,0,6.0,2,5,1,4,0
3899,43,25,4,2,22200,1.0,11,0,10.0,2,10,8,8,0
3900,24,6,3,3,10520,1.0,13,0,5.0,3,5,0,4,0
3901,41,6,4,1,28210,1.0,17,0,10.0,3,10,8,7,0
3902,29,2,2,2,192370,9.0,11,1,9.0,2,5,1,2,0
3903,36,1,4,3,41070,3.0,11,1,17.0,2,13,6,7,0
3904,45,2,3,2,83960,3.0,15,2,25.0,3,23,14,4,0
3905,24,6,2,2,20070,1.0,12,0,1.0,2,1,0,0,1
3906,47,1,3,2,196270,7.0,11,2,25.0,1,23,14,10,1
3907,26,9,1,1,106860,1.0,14,1,3.0,2,3,0,2,0
3908,45,1,4,1,29420,1.0,22,1,21.0,4,21,8,6,0
3909,32,1,1,2,88580,6.0,16,1,10.0,2,5,1,3,0
3910,31,14,2,1,167560,1.0,11,2,6.0,5,5,0,3,0
3912,40,22,2,1,23230,2.0,16,1,18.0,2,1,0,0,0
3913,24,3,3,1,14160,1.0,15,1,6.0,3,6,1,2,0
3914,46,6,3,4,46150,6.0,12,0,19.0,3,10,0,9,0
3915,35,8,4,1,24610,2.0,20,1,17.0,4,7,0,7,0
3916,30,9,4,1,87220,1.0,17,1,10.0,3,10,0,8,0
3917,47,3,2,2,39550,7.0,12,1,4.0,5,1,0,0,0
3918,46,1,4,3,99570,4.0,20,0,13.0,1,10,0,3,0
3919,36,1,3,2,33760,5.0,20,0,16.0,3,2,2,2,1
3920,32,26,3,2,88230,6.0,13,2,10.0,3,0,0,0,1
3921,23,6,4,3,103220,1.0,14,2,3.0,2,3,1,2,0
3922,31,3,3,2,46210,2.0,18,1,9.0,3,5,1,4,0
3923,39,3,3,2,109760,1.0,11,0,9.0,3,9,5,8,0
3924,32,6,3,1,36600,3.0,11,2,10.0,0,4,0,2,0
3925,40,6,3,3,104820,1.0,11,1,21.0,6,21,12,8,0
3926,45,19,4,1,71190,4.0,15,0,9.0,2,5,0,3,0
3927,30,9,3,1,95820,0.0,12,1,10.0,2,9,0,7,0
3928,24,3,4,1,45080,0.0,11,1,3.0,5,2,2,1,0
3929,30,10,3,1,22070,6.0,14,0,6.0,4,4,1,2,1
3930,31,3,2,3,77560,1.0,15,2,6.0,3,5,0,2,0
3931,27,3,3,1,66940,1.0,13,1,6.0,2,6,1,4,0
3932,29,4,3,5,36910,1.0,13,0,2.0,3,2,2,2,1
3933,29,8,4,1,23770,8.0,21,1,10.0,2,3,0,2,0
3934,30,7,3,3,23130,2.0,11,0,12.0,5,7,1,7,0
3935,34,1,2,2,176650,0.0,11,0,6.0,5,5,1,2,0
3936,33,2,4,1,25960,8.0,14,1,13.0,4,11,1,7,0
3937,49,3,4,1,47280,3.0,11,1,8.0,4,5,0,4,0
3938,33,10,3,1,43020,2.0,13,0,11.0,3,0,0,0,1
3939,38,28,3,1,29790,4.0,12,1,9.0,3,6,0,5,0
3940,31,9,4,2,168850,2.0,14,2,10.0,2,1,0,0,1
3941,29,3,4,2,55930,1.0,13,1,1.0,3,1,0,0,0
3942,30,2,1,1,104450,3.0,18,1,10.0,3,7,1,7,0
3943,32,10,4,1,87400,2.0,11,1,12.0,2,7,0,7,0
3944,38,8,2,1,25140,3.0,11,0,15.0,2,1,1,0,0
3945,43,1,4,3,76550,9.0,12,1,6.0,3,1,0,0,1
3946,42,1,3,1,174650,8.0,13,1,7.0,3,5,0,4,0
3947,55,3,2,1,73510,8.0,20,1,34.0,3,1,0,0,0
3948,33,14,3,1,108200,5.0,12,0,11.0,2,9,1,7,0
3949,41,5,3,1,121690,1.0,19,0,5.0,2,5,0,4,0
3950,34,7,4,1,196260,1.0,21,0,15.0,5,15,0,7,0
3951,53,10,4,2,20700,4.0,13,2,27.0,2,3,0,2,0
3952,43,16,2,1,67820,0.0,16,1,10.0,2,9,1,8,0
3953,34,10,2,5,77790,5.0,12,1,6.0,2,2,2,2,0
3954,21,1,2,5,27910,1.0,14,0,1.0,3,1,1,0,1
3955,38,8,2,2,32010,1.0,11,1,5.0,3,5,0,4,0
3956,22,1,3,4,49680,1.0,14,0,1.0,3,1,0,0,1
3957,31,8,5,5,131200,1.0,12,2,13.0,6,12,5,7,0
3958,51,1,4,1,40330,2.0,14,0,15.0,2,2,2,2,0
3959,37,24,1,2,32910,1.0,16,3,5.0,2,5,0,3,0
3960,46,3,4,1,42720,7.0,13,0,24.0,3,2,2,2,0
3961,36,27,3,4,50560,7.0,12,0,15.0,2,12,5,7,0
3962,44,10,4,1,28440,1.0,12,0,6.0,2,5,2,3,1
3963,37,19,2,2,27030,2.0,14,0,19.0,2,10,4,7,0
3964,35,15,4,2,19040,1.0,22,1,10.0,4,10,7,7,1
3965,33,8,5,2,82240,6.0,19,0,14.0,3,10,7,6,0
3966,28,9,3,2,47660,1.0,12,0,5.0,3,5,0,3,0
3967,39,3,4,2,26100,7.0,12,0,9.0,2,4,2,2,0
3968,46,9,2,2,57310,8.0,17,0,6.0,2,2,2,2,0
3969,40,2,2,1,25390,4.0,12,1,7.0,3,4,0,2,0
3970,42,7,4,2,57140,5.0,11,0,10.0,2,0,0,0,0
3971,35,10,1,2,43230,2.0,18,3,15.0,3,7,1,7,0
3972,38,6,4,3,73360,5.0,11,0,13.0,3,11,3,8,0
3973,34,2,1,1,134990,4.0,23,2,11.0,2,7,0,7,1
3974,37,24,3,1,137580,1.0,11,1,10.0,5,10,0,8,1
3975,39,2,1,2,51550,2.0,18,1,7.0,3,2,2,2,0
3976,43,8,5,3,22580,4.0,18,0,7.0,2,3,1,2,0
3977,41,3,3,3,35970,3.0,13,1,11.0,2,3,1,2,0
3978,41,1,1,3,25150,0.0,18,0,23.0,2,22,13,5,0
3979,30,26,3,2,44200,9.0,11,0,9.0,3,7,0,2,0
3980,26,2,1,3,65780,0.0,15,2,6.0,3,5,1,4,1
3981,46,10,3,1,44220,4.0,11,1,13.0,2,9,3,7,1
3982,40,27,2,3,102740,4.0,18,0,12.0,3,5,0,3,0
3983,34,2,3,2,53430,1.0,14,0,10.0,5,10,4,8,0
3984,58,2,4,1,23760,4.0,12,1,37.0,3,16,14,14,0
3985,35,8,1,3,53460,0.0,14,0,6.0,3,5,0,3,0
3986,47,19,5,2,28270,8.0,14,1,28.0,3,22,14,10,0
3987,40,1,4,2,199430,2.0,13,1,15.0,3,7,7,7,0
3988,54,27,4,1,31310,4.0,14,0,14.0,3,7,1,7,0
3989,31,8,4,3,25520,2.0,18,0,9.0,2,3,2,2,0
3990,28,1,2,3,44770,1.0,15,0,3.0,6,3,1,2,0
3991,38,19,3,2,64740,2.0,13,2,20.0,3,4,0,3,0
3992,26,8,3,1,30330,1.0,12,0,5.0,2,5,1,2,0
3993,58,10,4,1,29360,2.0,13,1,23.0,3,2,2,2,0
3994,18,2,3,3,186060,1.0,24,2,0.0,4,0,0,0,0
3995,31,2,3,3,21680,0.0,14,1,2.0,2,1,0,0,1
3996,29,8,2,1,28530,4.0,14,1,4.0,5,2,2,0,1
3997,45,1,4,1,170480,4.0,15,0,10.0,3,8,5,7,0
3998,36,2,3,5,22900,4.0,11,0,15.0,5,1,0,0,0
3999,43,8,3,1,36000,1.0,23,0,7.0,2,7,7,7,0
4000,27,8,4,5,21070,0.0,13,0,6.0,2,5,0,2,0
4001,29,6,2,1,41150,1.0,11,0,11.0,1,11,3,10,0
4002,32,9,4,4,43270,8.0,13,0,4.0,4,0,0,0,0
4003,42,11,3,1,178560,3.0,18,0,10.0,2,6,3,3,0
4004,47,2,2,5,31960,4.0,14,1,7.0,3,2,2,0,0
4005,46,1,3,1,190810,3.0,21,0,12.0,2,9,4,7,0
4006,28,7,3,1,89660,1.0,16,1,3.0,3,3,2,2,0
4007,29,16,3,1,22100,8.0,11,1,11.0,4,7,1,6,0
4008,42,2,4,2,45390,4.0,17,1,8.0,5,0,0,0,0
4009,32,1,1,2,27410,7.0,11,0,7.0,3,2,2,2,1
4010,46,23,1,2,34910,2.0,14,0,25.0,0,19,2,8,0
4011,27,2,3,5,45410,1.0,14,2,9.0,4,9,5,8,0
4012,29,1,2,3,26780,1.0,25,1,1.0,3,1,0,0,0
4013,43,1,3,1,73790,7.0,13,2,21.0,3,16,6,14,0
4014,48,2,3,2,62720,4.0,14,0,29.0,3,22,12,9,0
4015,29,13,2,1,52200,1.0,17,0,1.0,3,1,1,0,1
4016,46,4,4,2,27430,5.0,25,1,14.0,1,8,0,7,1
4017,27,16,4,3,49980,0.0,20,2,8.0,3,7,7,3,0
4018,39,2,3,3,102520,8.0,13,1,7.0,3,2,2,2,0
4019,55,2,3,1,27810,8.0,13,1,19.0,2,5,0,4,0
4020,28,29,2,2,68520,1.0,18,1,1.0,2,1,0,0,0
4021,30,12,4,2,49500,1.0,12,2,1.0,3,1,0,0,1
4022,22,16,2,2,35790,1.0,19,3,1.0,3,1,0,0,1
4023,36,11,3,1,131910,1.0,14,1,10.0,2,10,1,7,0
4024,31,2,4,5,103770,1.0,14,0,10.0,2,10,0,2,0
4025,34,14,2,1,22350,2.0,14,1,9.0,2,5,1,0,0
4026,29,5,5,1,105020,3.0,12,0,11.0,4,3,1,2,0
4027,37,7,2,1,20110,5.0,13,0,16.0,4,5,0,4,0
4028,35,2,1,2,18590,0.0,25,1,4.0,2,3,0,2,0
4029,45,3,3,2,37600,0.0,14,1,10.0,2,9,3,8,0
4030,36,5,3,4,177790,1.0,17,1,10.0,5,10,0,8,0
4031,40,3,3,1,68330,2.0,13,0,22.0,3,19,11,16,0
4032,26,26,2,2,68120,1.0,13,0,1.0,2,1,1,0,0
4033,27,4,3,2,51710,0.0,20,1,9.0,1,8,0,7,0
4034,48,2,3,2,197400,3.0,14,0,24.0,2,22,4,7,0
4035,44,1,2,4,187110,2.0,12,1,10.0,0,2,2,2,0
4036,34,27,2,1,36920,1.0,12,1,5.0,5,5,3,0,1
4037,56,1,2,5,25590,1.0,21,0,5.0,3,4,1,0,1
4038,36,13,3,3,25170,2.0,14,0,12.0,3,4,1,3,0
4039,41,5,3,1,66230,5.0,18,0,14.0,3,5,1,4,0
4040,42,7,3,2,182650,9.0,12,1,18.0,4,13,5,7,0
4041,31,9,4,1,161240,2.0,23,1,8.0,2,5,1,4,0
4042,34,8,1,3,25850,3.0,12,0,9.0,5,4,0,1,0
4043,31,25,2,3,182130,8.0,21,2,4.0,3,2,2,2,0
4044,26,16,2,2,83800,0.0,14,0,8.0,3,7,7,7,0
4045,45,8,4,2,29940,4.0,18,1,12.0,2,4,0,3,0
4046,33,1,3,5,12230,1.0,13,1,10.0,3,10,0,9,0
4047,28,8,3,4,11180,1.0,11,0,7.0,3,7,0,7,0
4048,29,2,4,2,28750,1.0,11,0,1.0,3,1,0,0,1
4049,39,8,5,2,188240,6.0,19,1,10.0,4,3,1,2,0
4050,27,3,2,2,135770,1.0,12,1,6.0,2,5,1,2,0
4051,34,9,4,2,26250,1.0,12,3,16.0,4,15,6,11,0
4052,28,25,3,1,187890,3.0,16,1,6.0,4,2,2,2,1
4053,47,1,4,1,45380,8.0,11,0,16.0,3,8,1,7,0
4054,56,4,3,2,198470,4.0,14,0,6.0,6,0,0,0,0
4055,39,1,3,1,105120,1.0,12,1,10.0,2,10,7,9,0
4056,38,4,2,1,44440,1.0,13,0,20.0,2,20,0,7,0
4057,58,5,3,5,21540,4.0,21,1,29.0,3,1,0,0,0
4058,32,9,3,2,191900,3.0,17,1,8.0,2,4,0,3,1
4059,38,3,4,1,44900,2.0,21,1,10.0,1,5,0,3,0
4060,49,11,4,2,35060,3.0,11,1,28.0,4,5,4,3,0
4061,42,1,3,1,23720,3.0,12,1,14.0,3,0,0,0,0
4062,27,8,1,4,102310,1.0,13,1,1.0,2,1,0,0,1
4063,35,25,1,1,54100,0.0,18,0,6.0,4,5,0,4,0
4064,28,21,1,3,79780,1.0,16,2,5.0,2,5,1,4,0
4065,31,23,1,1,38670,1.0,11,1,4.0,4,4,2,3,0
4066,36,1,3,2,28380,1.0,19,2,5.0,5,5,0,2,0
4067,34,2,3,4,46950,1.0,16,1,14.0,2,14,2,1,0
4068,34,19,3,1,33390,1.0,16,0,9.0,2,8,1,1,0
4069,26,2,2,2,20800,0.0,13,0,8.0,6,7,7,6,0
4070,29,2,4,2,20960,0.0,22,0,6.0,2,5,0,2,0
4071,32,3,1,3,62090,5.0,17,1,9.0,5,5,1,2,0
4072,31,25,5,2,180610,1.0,14,1,10.0,2,10,8,7,0
4073,28,7,5,2,171230,5.0,15,1,6.0,2,4,0,3,1
4074,38,9,2,3,23720,4.0,12,0,20.0,3,1,0,0,0
4075,35,5,3,2,48830,1.0,18,1,10.0,1,10,0,9,0
4076,27,2,3,1,39040,1.0,15,0,7.0,2,7,0,7,0
4077,32,8,1,2,46270,8.0,17,1,8.0,2,1,0,0,0
4078,31,2,1,3,70940,1.0,14,1,10.0,2,10,0,8,1
4079,53,18,3,1,34230,6.0,15,1,15.0,4,2,2,2,1
4080,54,14,3,3,66740,3.0,17,1,9.0,2,4,2,3,0
4081,33,2,4,4,168800,1.0,14,3,9.0,2,9,2,8,0
4082,43,3,3,1,90940,1.0,12,1,10.0,0,10,0,9,0
4083,38,2,5,4,84460,0.0,14,0,7.0,3,6,1,2,0
4084,55,9,3,2,119160,4.0,15,1,35.0,3,10,1,4,0
4085,31,6,3,1,45340,1.0,13,0,1.0,2,1,0,0,0
4086,39,4,3,2,98520,0.0,12,1,21.0,5,20,11,10,0
4087,42,10,4,2,61510,1.0,13,1,20.0,3,20,3,7,0
4088,31,14,2,2,23020,4.0,14,0,13.0,3,11,4,8,0
4089,54,1,3,2,23620,6.0,13,1,9.0,2,5,1,4,0
4090,24,5,4,1,178610,1.0,11,2,4.0,5,4,1,2,0
4091,23,7,3,2,191870,1.0,11,1,5.0,2,5,1,4,0
4092,40,21,3,3,197170,1.0,21,0,10.0,1,10,9,4,0
4093,40,8,1,5,35440,3.0,18,3,15.0,3,11,5,10,0
4094,25,20,5,2,85000,4.0,12,0,6.0,2,2,1,2,0
4095,30,20,4,2,46610,1.0,11,0,12.0,3,12,1,7,0
4096,25,7,2,5,41030,6.0,15,1,7.0,2,2,0,2,0
4097,47,1,4,2,42490,2.0,13,1,25.0,2,17,12,11,0
4098,33,1,3,2,140260,1.0,12,0,1.0,4,1,0,0,0
4099,38,19,3,2,68930,0.0,17,0,16.0,3,15,5,8,0
4100,31,10,4,3,61250,0.0,13,1,3.0,3,2,1,2,0
4101,38,1,4,2,36690,2.0,19,0,10.0,2,8,7,7,0
4102,42,6,3,2,100080,6.0,19,1,9.0,3,4,1,2,0
4103,41,2,2,1,23870,3.0,17,1,12.0,1,5,1,0,0
4104,47,21,2,1,46390,0.0,11,1,14.0,2,13,5,12,0
4105,35,4,3,2,78980,7.0,15,0,5.0,2,2,2,2,0
4106,22,12,1,2,25340,0.0,11,0,4.0,1,3,1,2,0
4107,35,9,3,2,131420,1.0,25,2,10.0,4,10,0,8,0
4108,33,3,4,3,16110,0.0,14,0,10.0,2,9,8,1,0
4109,32,3,2,3,53630,1.0,13,0,6.0,4,6,4,1,0
4110,40,1,4,2,50710,8.0,17,1,8.0,3,1,0,0,0
4111,32,1,2,3,136950,0.0,13,0,3.0,3,2,2,2,0
4112,39,4,4,1,134020,7.0,14,1,18.0,1,7,1,7,0
4113,38,20,4,2,20290,3.0,11,1,20.0,3,18,1,11,0
4114,32,18,3,2,63770,1.0,12,2,14.0,3,14,5,7,0
4115,37,1,3,4,54290,1.0,17,1,16.0,3,16,6,8,0
4116,25,2,4,2,27850,0.0,21,0,6.0,2,5,0,4,0
4117,52,2,4,1,46140,2.0,16,1,16.0,3,9,0,0,0
4118,44,8,1,1,26100,6.0,15,0,6.0,2,4,1,2,0
4119,21,10,5,3,66870,1.0,19,3,2.0,0,2,1,2,0
4120,39,3,4,2,47240,2.0,12,1,21.0,4,6,1,3,0
4121,23,2,4,2,61790,1.0,11,0,1.0,3,1,1,0,1
4122,36,24,3,2,61200,0.0,19,0,10.0,2,9,3,4,0
